date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:42	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:30:43%20GMT	https://www.ferrari.com/static/favicon_96x96.png	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/static/favicon_96x96.png	(from https://www.ferrari.com/es-ES/search)
15:30:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:30:44%20GMT	https://www.ferrari.com/auto/static/favicon.ico	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/static/favicon.ico	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:30:44%20GMT	https://www.ferrari.com/auto/static/favicon_16x16.png	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/static/favicon_16x16.png	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:43	1272/1272	---M--	200	added ('OK')	image/png	etag:W/%224f8-19271360f2a%22	https://www.ferrari.com/auto/static/favicon_32x32.png	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/static/favicon_32x32.png	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:30:45%20GMT	https://www.ferrari.com/auto/static/favicon_96x96.png	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/static/favicon_96x96.png	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:44	19331/19331	---M--	200	added ('OK')	image/png	etag:W/%224b83-19271360f2a%22	https://www.ferrari.com/auto/static/favicon_256x256.png	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/static/favicon_256x256.png	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:44	34420/34420	---MCZ	200	added ('OK')	text/css	etag:W/%228674-192960a3076%22	https://www.ferrari.com/auto/_next/static/css/styles.8e385f74.chunk.css	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/css/styles.8e385f74.chunk.css	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:44	4706094/4706094	---MCZ	200	added ('OK')	text/css	etag:W/%2247cf2e-192960a306d%22	https://www.ferrari.com/auto/_next/static/css/1e8aaff3709dd1ca0cfee783ec29a3f974e6dba3.35f4575c.chunk.css	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/css/1e8aaff3709dd1ca0cfee783ec29a3f974e6dba3.35f4575c.chunk.css	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:45	11057/11057	---MCZ	200	added ('OK')	application/javascript	etag:W/%222b31-192960a3079%22	https://www.ferrari.com/auto/_next/static/hxTQyVboTIsoRB-bOkOAR/pages/scheda.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/hxTQyVboTIsoRB-bOkOAR/pages/scheda.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:45	99625/99625	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218529-192960a306c%22	https://www.ferrari.com/auto/_next/static/hxTQyVboTIsoRB-bOkOAR/pages/_app.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/hxTQyVboTIsoRB-bOkOAR/pages/_app.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:46	1531/1531	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fb-192960a306c%22	https://www.ferrari.com/auto/_next/static/runtime/webpack-4b444dab214c6491079c.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/runtime/webpack-4b444dab214c6491079c.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:46	120181/120181	---MCZ	200	added ('OK')	application/javascript	etag:W/%221d575-192960a306c%22	https://www.ferrari.com/auto/_next/static/chunks/framework.6556c75321886d6b192b.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/chunks/framework.6556c75321886d6b192b.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:47	251467/251467	---MCZ	200	added ('OK')	application/javascript	etag:W/%223d64b-192960a3076%22	https://www.ferrari.com/auto/_next/static/chunks/36a89214.2686fc0b4280d0104b23.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/chunks/36a89214.2686fc0b4280d0104b23.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:47	433333/433333	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269cb5-192960a3078%22	https://www.ferrari.com/auto/_next/static/chunks/commons.7c6a5c6ffed6658a9d81.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/chunks/commons.7c6a5c6ffed6658a9d81.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:48	1237/1237	---MCZ	200	added ('OK')	application/javascript	etag:W/%224d5-192960a3076%22	https://www.ferrari.com/auto/_next/static/chunks/styles.00543244e90e8550d697.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/chunks/styles.00543244e90e8550d697.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:48	13127/13127	---MCZ	200	added ('OK')	application/javascript	etag:W/%223347-192960a3079%22	https://www.ferrari.com/auto/_next/static/runtime/main-129346557db28cf75c92.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/runtime/main-129346557db28cf75c92.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:48	111905/111905	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b521-192960a3076%22	https://www.ferrari.com/auto/_next/static/chunks/a1b77c74.41834a1a3ca35e37f0a2.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/chunks/a1b77c74.41834a1a3ca35e37f0a2.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:48	142156/142156	---MCZ	200	added ('OK')	application/javascript	etag:W/%2222b4c-192960a3076%22	https://www.ferrari.com/auto/_next/static/chunks/01253bc4.7d13b8ca9792234b66b1.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/chunks/01253bc4.7d13b8ca9792234b66b1.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:49	87039/87039	---MCZ	200	added ('OK')	application/javascript	etag:W/%22153ff-192960a3076%22	https://www.ferrari.com/auto/_next/static/chunks/b637e9a5.129bfd578e34aa20da92.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/chunks/b637e9a5.129bfd578e34aa20da92.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:49	52576/52576	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cd60-192960a3076%22	https://www.ferrari.com/auto/_next/static/chunks/94726e6d.3ae22fc862dc173deef3.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/chunks/94726e6d.3ae22fc862dc173deef3.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:51	16491/16491	---MCZ	200	added ('OK')	application/javascript	etag:W/%22406b-192960a3076%22	https://www.ferrari.com/auto/_next/static/chunks/79c63a29052de8ac6e2a89d8a1a91e100bf6c96c.1f270b577fefa2242021.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/chunks/79c63a29052de8ac6e2a89d8a1a91e100bf6c96c.1f270b577fefa2242021.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:53	3837923/3837923	---MCZ	200	added ('OK')	application/javascript	etag:W/%223a8fe3-192960a3076%22	https://www.ferrari.com/auto/_next/static/chunks/1e8aaff3709dd1ca0cfee783ec29a3f974e6dba3.cfc98cb643a2102175d4.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/chunks/1e8aaff3709dd1ca0cfee783ec29a3f974e6dba3.cfc98cb643a2102175d4.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:53	28/28	---M--	302	error ('Moved%20Temporarily')	text/plain	date:Sun,%2027%20Oct%202024%2020:30:54%20GMT	https://www.ferrari.com/	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/index.html	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:54	173425/173425	---M--	200	added ('OK')	image/jpeg	etag:%22e69a65e5d6c612cc19d32df468f8caa0%22	https://cdn.ferrari.com/cms/network/media/img/ferrari-f80-interior-focus-seat-2s.jpg	C:/Mis%20lugares%20Web/prueva/cdn.ferrari.com/cms/network/media/img/ferrari-f80-interior-focus-seat-2s.jpg	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:54	225230/225230	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2020:30:55%20GMT	https://www.ferrari.com/choose-your-country?origin=AUTO	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/choose-your-country9911.html	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:54	15171/15171	---MCZ	200	added ('OK')	application/javascript	etag:W/%223b43-192960a3079%22	https://www.ferrari.com/auto/_next/static/runtime/polyfills-57e418d0c1347e1f1ead.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/runtime/polyfills-57e418d0c1347e1f1ead.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:55	830/830	---MCZ	200	added ('OK')	application/javascript	etag:W/%2233e-192960a3079%22	https://www.ferrari.com/auto/_next/static/hxTQyVboTIsoRB-bOkOAR/_buildManifest.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/_next/static/hxTQyVboTIsoRB-bOkOAR/_buildManifest.js	(from https://www.ferrari.com/es-ES/auto/f80)
15:30:55	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:30:56%20GMT	https://www.ferrari.com/auto/static/favicon.ico	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/static/favicon.ico	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:30:55	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:30:56%20GMT	https://www.ferrari.com/auto/static/favicon_16x16.png	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/static/favicon_16x16.png	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:30:55	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:30:57%20GMT	https://www.ferrari.com/auto/static/favicon_96x96.png	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/static/favicon_96x96.png	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:30:57	452171/452171	---MCZ	200	added ('OK')	text/html	etag:%226e64b-OauBQRNXuPI86qw7GDp/VndjS4Q%22	https://www.ferrari.com/es-ES/auto/gama	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/gama.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:30:57	538932/538932	---MCZ	200	added ('OK')	text/html	etag:%2283934-x5G3sQMgI+HkskxuQbT+Rtf6jKM%22	https://www.ferrari.com/es-ES/auto/sf90-stradale	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/sf90-stradale.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:30:58	90/90	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:30:58%20GMT	https://www.ferrari.com/auto/sf90-spider	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/sf90-spider	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:30:59	487450/487450	---MCZ	200	added ('OK')	text/html	etag:%227701a-N4iNjh3503SiBz80I5ym2B4HI4g%22	https://www.ferrari.com/es-CO/auto/sf90-spider	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-CO/auto/sf90-spider.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:30:59	82/82	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:30:59%20GMT	https://www.ferrari.com/auto/296-gtb	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/296-gtb	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:00	469528/469528	---MCZ	200	added ('OK')	text/html	etag:%2272a18-JPghYTd+mUFL5nAqRtYQqODwcnc%22	https://www.ferrari.com/es-CO/auto/296-gtb	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-CO/auto/296-gtb.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:00	108/108	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:31:01%20GMT	https://www.ferrari.com/auto/296-gtb?enquire=open	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/296-gtba2ef	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:01	469561/469561	---MCZ	200	added ('OK')	text/html	etag:%2272a39-rVaMe7jHBK6m4t7KSOgFy9rKJJ0%22	https://www.ferrari.com/es-CO/auto/296-gtb?enquire=open	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-CO/auto/296-gtba2ef.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:02	475644/475644	---MCZ	200	added ('OK')	text/html	etag:%22741fc-j42+ruSr+hm3cj0X1Vr1cuFdr48%22	https://www.ferrari.com/es-ES/auto/296-gts	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/296-gts.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:03	475677/475677	---MCZ	200	added ('OK')	text/html	etag:%227421d-Rphk6d8F7yYUi/yIM2VkLWtTcus%22	https://www.ferrari.com/es-ES/auto/296-gts?enquire=open	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/296-gtsa2ef.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:03	436953/436953	---MCZ	200	added ('OK')	text/html	etag:%226aad9-v60C8dr0bCNavNNdRlm9nGOOfzs%22	https://www.ferrari.com/es-ES/auto/ferrari-12cilindri	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/ferrari-12cilindri.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:04	436986/436986	---MCZ	200	added ('OK')	text/html	etag:%226aafa-42lS/CeKwM4lyyDUHDunCq4DmDI%22	https://www.ferrari.com/es-ES/auto/ferrari-12cilindri?enquire=open	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/ferrari-12cilindria2ef.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:04	439723/439723	---MCZ	200	added ('OK')	text/html	etag:%226b5ab-oapOctSUcuK50F9DO7SZHSCya1w%22	https://www.ferrari.com/es-ES/auto/ferrari-12cilindri-spider	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/ferrari-12cilindri-spider.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:05	439756/439756	---MCZ	200	added ('OK')	text/html	etag:%226b5cc-4nTg73M0WWsfAJ8h8DxOXdtNKWY%22	https://www.ferrari.com/es-ES/auto/ferrari-12cilindri-spider?enquire=open	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/ferrari-12cilindri-spidera2ef.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:06	492618/492618	---MCZ	200	added ('OK')	text/html	etag:%227844a-fbIhUwJQm9c+D2F7gqJxhgQ3Vt0%22	https://www.ferrari.com/es-ES/auto/ferrari-purosangue	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/ferrari-purosangue.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:06	492651/492651	---MCZ	200	added ('OK')	text/html	etag:%227846b-669XzzVE774O/oHbBYGUvIMl0eI%22	https://www.ferrari.com/es-ES/auto/ferrari-purosangue?enquire=open	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/ferrari-purosanguea2ef.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:07	496928/496928	---MCZ	200	added ('OK')	text/html	etag:%2279520-9EmDoZsXn5GCIeHUNdPL9zkd7E8%22	https://www.ferrari.com/es-ES/auto/ferrari-roma	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/ferrari-roma.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:07	496961/496961	---MCZ	200	added ('OK')	text/html	etag:%2279541-i9/jwlR9R73dpCHkXjbYdJ2Wxic%22	https://www.ferrari.com/es-ES/auto/ferrari-roma?enquire=open	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/ferrari-romaa2ef.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:07	106/106	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:31:08%20GMT	https://www.ferrari.com/auto/ferrari-portofino-m	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/ferrari-portofino-m	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:08	518301/518301	---MCZ	200	added ('OK')	text/html	etag:%227e89d-RewO9zAgw14iagN0f+YxCL9ls3A%22	https://www.ferrari.com/es-CO/auto/ferrari-portofino-m	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-CO/auto/ferrari-portofino-m.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:09	459925/459925	---MCZ	200	added ('OK')	text/html	etag:%2270495-TIgO4RXECoMfHWmlpeBJ/C7rnO8%22	https://www.ferrari.com/es-ES/auto/ferrari-roma-spider?enquire=open	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/ferrari-roma-spidera2ef.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:09	100/100	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:31:10%20GMT	https://www.ferrari.com/auto/sf90-xx-stradale	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/sf90-xx-stradale	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:10	454165/454165	---MCZ	200	added ('OK')	text/html	etag:%226ee15-TnYxwf2RRY4cj/3nQxELEwnY2Aw%22	https://www.ferrari.com/es-CO/auto/sf90-xx-stradale	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-CO/auto/sf90-xx-stradale.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:10	96/96	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:31:11%20GMT	https://www.ferrari.com/auto/sf90-xx-spider	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/sf90-xx-spider	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:11	445675/445675	---MCZ	200	added ('OK')	text/html	etag:%226cceb-NBu83C7w7542cUYycqF4rLf8gUg%22	https://www.ferrari.com/es-CO/auto/sf90-xx-spider	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-CO/auto/sf90-xx-spider.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:11	100/100	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:31:12%20GMT	https://www.ferrari.com/auto/812-competizione	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/812-competizione	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:12	452317/452317	---MCZ	200	added ('OK')	text/html	etag:%226e6dd-CF2DMs8ZIOwA06EUWBfAEfmSYpw%22	https://www.ferrari.com/es-CO/auto/812-competizione	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-CO/auto/812-competizione.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:12	104/104	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:31:13%20GMT	https://www.ferrari.com/auto/812-competizione-a	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/812-competizione-a	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:13	436869/436869	---MCZ	200	added ('OK')	text/html	etag:%226aa85-YzF2DPp5+zRA+qw2+apC158FewY%22	https://www.ferrari.com/es-CO/auto/812-competizione-a	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-CO/auto/812-competizione-a.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:13	106/106	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:31:14%20GMT	https://www.ferrari.com/auto/ferrari-daytona-sp3	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/auto/ferrari-daytona-sp3	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:14	465798/465798	---MCZ	200	added ('OK')	text/html	etag:%2271b86-+14Vb6tXLXIXeIrNN7uWWz49y7g%22	https://www.ferrari.com/es-CO/auto/ferrari-daytona-sp3	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-CO/auto/ferrari-daytona-sp3.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:15	511241/511241	---MCZ	200	added ('OK')	text/html	etag:%227cd09-qnGcgEop1l3JUEfHf8PkYDXYIE4%22	https://www.ferrari.com/es-ES/auto/monza-sp1	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/monza-sp1.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:16	510983/510983	---MCZ	200	added ('OK')	text/html	etag:%227cc07-jCBFyUhFrxEetX8oAEhTOEP7FF0%22	https://www.ferrari.com/es-ES/auto/monza-sp2	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/es-ES/auto/monza-sp2.html	(from https://www.ferrari.com/es-ES/auto/gama?from=GWvideo)
15:31:16	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:31:17%20GMT	https://www.ferrari.com/formula1/static/favicon.ico	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/formula1/static/favicon.ico	(from https://www.ferrari.com/en-EN/formula1)
15:31:16	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:31:17%20GMT	https://www.ferrari.com/formula1/static/favicon_16x16.png	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/formula1/static/favicon_16x16.png	(from https://www.ferrari.com/en-EN/formula1)
15:31:17	1272/1272	---M--	200	added ('OK')	image/png	etag:W/%224f8-185bb9b82de%22	https://www.ferrari.com/formula1/static/favicon_32x32.png	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/formula1/static/favicon_32x32.png	(from https://www.ferrari.com/en-EN/formula1)
15:31:17	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20Oct%202024%2020:31:18%20GMT	https://www.ferrari.com/formula1/static/favicon_96x96.png	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/formula1/static/favicon_96x96.png	(from https://www.ferrari.com/en-EN/formula1)
15:31:17	19331/19331	---M--	200	added ('OK')	image/png	etag:W/%224b83-185bb9b82de%22	https://www.ferrari.com/formula1/static/favicon_256x256.png	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/formula1/static/favicon_256x256.png	(from https://www.ferrari.com/en-EN/formula1)
15:31:18	57320/57320	---MCZ	200	added ('OK')	text/css	etag:W/%22dfe8-1922e2b430c%22	https://www.ferrari.com/formula1/_next/static/css/styles.7d8df5ff.chunk.css	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/formula1/_next/static/css/styles.7d8df5ff.chunk.css	(from https://www.ferrari.com/en-EN/formula1)
15:31:18	10589/10589	---MCZ	200	added ('OK')	application/javascript	etag:W/%22295d-1922e2b4312%22	https://www.ferrari.com/formula1/_next/static/VgH5BgVWSEOdGmn9ir0QF/pages/index.js	C:/Mis%20lugares%20Web/prueva/www.ferrari.com/formula1/_next/static/VgH5BgVWSEOdGmn9ir0QF/pages/index.js	(from https://www.ferrari.com/en-EN/formula1)
